reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
8731796e-62a4-4a28-ab8d-a2e147f4a4a9,dheeraj Singh,https://play-lh.googleusercontent.com/a/ACg8ocInlFO4QahA6s-0k4DJjtIzNQvAcx48Af6J2oaWXGhyh2dQTg=mo,very good,5,0,26.05.08.0,16-06-2026 15:05,Your support means a lot to us. Thanks for the positive review and for being a valued user.,17-06-2026 13:55,26.05.08.0
8325fa89-9474-41e5-bbf6-8eada45f8fea,Ankit Kushwaha,https://play-lh.googleusercontent.com/a/ACg8ocK68mptlxTEk2ReZcWH7pv-zBNooLyI4yTW94gUr_RjHNntp4s=mo,i like you,5,0,26.02.27.0,16-06-2026 15:05,Thank you for the wonderful rating! We're happy that our app is helping you. We look forward to serving you even better.,17-06-2026 05:55,26.02.27.0
4717dda1-135f-4f7b-8533-c1f6f872274b,Sarabani Saha,https://play-lh.googleusercontent.com/a-/ALV-UjWvPzRK6lK_sYsxaP-Bsq1x3MLorFjtOs8NLitY1SNsTnzxCmNe,this app is best for transaction money and this app is very nice,5,0,26.04.24.0,16-06-2026 15:03,Thank you for your support! We're delighted to know you're enjoying the app. Your feedback motivates us to keep improving.,17-06-2026 05:55,26.04.24.0
0019706b-2aa2-4513-a16d-6792677f9fad,I p s khan,https://play-lh.googleusercontent.com/a-/ALV-UjXPaYw7xbszCnSwlKwpFcxXRq77ll3wM-XBvB_duWlnTTZHJMIpLw,koi transaction reward nhi dete ho bas service,3,0,26.05.08.0,16-06-2026 15:02,,,26.05.08.0
c9b79de3-1508-4896-9dfb-a1ee1e0a5c20,Surjo Gupta,https://play-lh.googleusercontent.com/a-/ALV-UjV4Db5BTJGCJzgtzmkFrClPcbro8LduL8Wcg_jNNAxxP9_KOxM,व्हाट्सएप बनाने के लिए ग्रुप व्हाट्सएप ग्रुप व्हाट्सएप है व्हाट्सएप ग्रुप बनाने के लिए व्हाट्सएप ग्रुप,3,0,,16-06-2026 15:01,,,
dd488d92-07ee-4057-ae5d-b33c3339da1a,Umang Kumar,https://play-lh.googleusercontent.com/a/ACg8ocI-LQq9VXcZ8_1RK0fp37rzht0SmsayqAYvrdFFyDrCNPhfjA=mo,❤️‍🔥,4,0,,16-06-2026 15:00,Thank you for your support! We're delighted to know you're enjoying the app. Your feedback motivates us to keep improving.,17-06-2026 05:55,
80c2df91-b80e-40dd-8c34-8aa7a0581f4d,Krishan Solanki,https://play-lh.googleusercontent.com/a-/ALV-UjXi4v2gQVv4l_rg4tckY4e4SM2RKL7qefFWK6wbNMUq9qMmsrM,Very nice,5,0,24.11.15.0,16-06-2026 15:00,We're thrilled to know you're enjoying the experience. Thank you for your encouragement and for choosing us.,17-06-2026 04:55,24.11.15.0
58e01663-2e4c-4dc3-b635-975b8a54b5ae,Harshita Gupta,https://play-lh.googleusercontent.com/a/ACg8ocKVpWgf3watWzPhNl8qjTGlDfbklPsyqS-omKNnV3OwUvBfnw=mo,good,5,0,26.05.22.0,16-06-2026 14:56,Thank you for your support! We're delighted to know you're enjoying the app. Your feedback motivates us to keep improving.,17-06-2026 03:25,26.05.22.0
759ec6f8-5357-45f0-9688-3c407f13394a,Rubin James,https://play-lh.googleusercontent.com/a/ACg8ocIriwI3ie6mWfjj6TxSUYhRxCZDqZbsC6JgwSy5pe6zE_4OgQ=mo,good,5,0,,16-06-2026 14:55,We're glad to hear you had a great experience. Thank you for taking the time to rate us and share your feedback.,17-06-2026 02:55,
5f5cdd85-6edd-40c9-8348-7e3685dd3b8b,Jitendra Kumar Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjVf-ke64CU_bDWPur1Nd7AH07vwuJ_ECX3B_PlAfvqFOYQdpUFziA,very good,5,0,26.05.08.0,16-06-2026 14:50,We're glad to hear you had a great experience. Thank you for taking the time to rate us and share your feedback.,17-06-2026 02:31,26.05.08.0
5f10c10e-3aad-466e-958b-d29fdfedb590,Kamal Dasari,https://play-lh.googleusercontent.com/a/ACg8ocJg0Ne7GEgq9Lmo6tDicU6Rub9rMslRV6TigOvwSCKonbHHAA=mo,done,5,0,26.05.22.0,16-06-2026 14:49,We're thrilled to know you're enjoying the experience. Thank you for your encouragement and for choosing us.,17-06-2026 02:31,26.05.22.0
127a1e11-9bac-41d6-a4bd-db53e896585f,Vijay Rathod,https://play-lh.googleusercontent.com/a/ACg8ocLYM73WgclzhLyVBciEI9JVZ4x_CL7CxdAPYNAkxN3vvhUOsnw=mo,good,5,0,26.05.08.0,16-06-2026 14:47,Thank you for your support! We're delighted to know you're enjoying the app. Your feedback motivates us to keep improving.,17-06-2026 02:32,26.05.08.0
67873bb2-fd17-4e20-9059-8ab90bdf1b5f,Shalini Nayal,https://play-lh.googleusercontent.com/a/ACg8ocIXq-fF33zrEtCKT4mTmIbYhf8YVa0hmPtc5QBR2h1fGayWnw=mo,👍,5,0,26.05.08.0,16-06-2026 14:45,We're glad to hear you had a great experience. Thank you for taking the time to rate us and share your feedback.,17-06-2026 02:31,26.05.08.0
9f65e418-a94a-490a-b062-0533c21a7c2d,Sher Ali,https://play-lh.googleusercontent.com/a-/ALV-UjV3XXGmCcQvkPEJmdedk_k7HpBROFWMV8-Aa0DTpUFrVSupxmk,"The sound of the notification on your phonepe for receiving money should be separated, like Google and Paytm have done The notification sound on the phonepe is just like a normal phone message. I don't know if the money has been received or if it's from someone else. And along with this, sometimes there is a delay in the notification on the phone, but when the amount is credited, then there is sometimes a delay in the notification.",2,0,26.05.08.0,16-06-2026 14:44,,,26.05.08.0
09d1237e-28a0-499a-95a2-8c083d4f45e2,Prem Gangaram,https://play-lh.googleusercontent.com/a/ACg8ocJXLl9tpHMNKwX1MaUqJ_q7Vu5bzQYm3t-9KatUk9oI1VQJm3I=mo,verry good,5,0,26.05.08.0,16-06-2026 14:41,We're thrilled to know you're enjoying the experience. Thank you for your encouragement and for choosing us.,16-06-2026 18:10,26.05.08.0
fb59451b-2818-43d0-b51c-2ae3fc4065f2,Karan vaghela,https://play-lh.googleusercontent.com/a-/ALV-UjWnjjbL8AuSTv6XyRfVErf__PBAw5S7pqrszNWmvZuDCzlizsGy,nice,5,0,26.03.13.0,16-06-2026 14:40,Your support means a lot to us. Thanks for the positive review and for being a valued user.,16-06-2026 18:10,26.03.13.0
15c42f44-7e0a-438f-a9ee-f11cc8c396ac,Vk Mandal,https://play-lh.googleusercontent.com/a-/ALV-UjX-Y-LVfMjZWyI96zSLxmzN2B1jwCJT5wlbMJ0b98RdBlRG6ev1,nice,5,0,26.05.08.0,16-06-2026 14:40,We're glad to hear you had a great experience. Thank you for taking the time to rate us and share your feedback.,16-06-2026 18:10,26.05.08.0
9bd2680f-bd9f-40bd-893f-03eac620b036,Venkatesh Seelam,https://play-lh.googleusercontent.com/a/ACg8ocIgH5uMd5-7RT8Z0hhPJwXXNyjHR-Rbe10JgntU2Pv9BJBmlQ=mo,best,5,0,,16-06-2026 14:39,Your support means a lot to us. Thanks for the positive review and for being a valued user.,16-06-2026 18:10,
cc687ef2-8c5c-437b-b7b1-1d0c94639a9c,Prem Sonvane,https://play-lh.googleusercontent.com/a/ACg8ocKmJxzqEjjq7V7vOSopa_W6LYv-M28t3CVzWr4j2h5TDPA7tg=mo,nice,5,0,26.05.08.0,16-06-2026 14:37,We're thrilled to know you're enjoying the experience. Thank you for your encouragement and for choosing us.,16-06-2026 18:10,26.05.08.0
fcd8d676-019a-4e51-b26d-b549df427c3b,Md Ali,https://play-lh.googleusercontent.com/a/ACg8ocIds8TD8wVqihLSdp9gzFus91ISPWrlfAsLk_Y-4efasDZ4wA=mo,good,5,0,25.12.12.0,16-06-2026 14:36,Thank you for the wonderful rating! We're happy that our app is helping you. We look forward to serving you even better.,16-06-2026 18:10,25.12.12.0
aae4e597-7e89-4aca-afd2-6d4eb0ff66d5,Faim Safi,https://play-lh.googleusercontent.com/a/ACg8ocI0OqM8NdL9RSRTC8GfuU6L3nIzAnfftM3OD9Rd_1wQyyc60g=mo,super,5,0,4.1.18,16-06-2026 14:36,Your support means a lot to us. Thanks for the positive review and for being a valued user.,16-06-2026 18:10,4.1.18
b073528d-576c-48a5-8e71-2750d9a52ee2,Sanjay Poddar,https://play-lh.googleusercontent.com/a/ACg8ocIUzrvjarNr1pYdQYDi50gYQQUz3yE0RoxEh4_ZzdyNdf_oIw=mo,good,5,0,26.05.08.0,16-06-2026 14:35,We're glad to hear you had a great experience. Thank you for taking the time to rate us and share your feedback.,16-06-2026 18:10,26.05.08.0
6d3ebb8c-a52e-4a76-8b5e-a0bb7b4814f7,Rakesh Dahiya,https://play-lh.googleusercontent.com/a/ACg8ocIEJ9quBGk8f4YDU6XSH6C-OlTtvZUev1pLbD1UA7GncJg9DA=mo,rajesh panchal,5,0,26.05.08.0,16-06-2026 14:31,We're glad to hear you had a great experience. Thank you for taking the time to rate us and share your feedback.,16-06-2026 14:35,26.05.08.0
c064b965-ad83-4d3e-812d-f041862e3c80,Hinamahankuda,https://play-lh.googleusercontent.com/a/ACg8ocJsAX6-Py3Lm4rxugbTVolsoprknRJppHpXgkXdQvDQyaqqSQ=mo,👍 good,5,0,26.05.22.0,16-06-2026 14:31,We're glad to hear you had a great experience. Thank you for taking the time to rate us and share your feedback.,16-06-2026 14:35,26.05.22.0
648f6de9-9653-432b-aaa5-68a9527d3db2,Hari prasad B,https://play-lh.googleusercontent.com/a/ACg8ocIk8ITbxLjWlyGM7FSEI2mfplW9KbdE25IFMISapyMKklTbMw=mo,excellent,5,0,26.05.08.0,16-06-2026 14:30,Thank you for the wonderful rating! We're happy that our app is helping you. We look forward to serving you even better.,16-06-2026 14:35,26.05.08.0
